"fid,N,10,0","c_Degrees,N,24,15","xcoord,N,24,15","ycoord,N,24,15","EM_HK_1250,N,21,5","2516_19HA,N,21,5","2515_19HD,N,21,5","31251837HD,N,21,5","2516_19HD,N,21,5","6251819HD,N,21,5","EM_HKA_125,N,21,5","31251537HD,N,21,5","2517_19HD,N,21,5","2517_19HA,N,21,5","6251619HD,N,21,5","EM_HK_2500,N,21,5","6251619HA,N,21,5","EM_HKA_250,N,21,5","6251519HD,N,21,5","6251719HA,N,21,5","6251719HD,N,21,5","2516_37HA,N,21,5","2516_37HD,N,21,5","31251637HD,N,21,5","31251637HA,N,21,5","2517_37HA,N,21,5","31251737HD,N,21,5","31251737HA,N,21,5"
0.0000,4.0925,-56.6826,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,133.9300,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,136.0000,156.5800,143.5300,137.1500,152.8700
0.0000,4.0950,-56.6801,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,133.9300,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,136.0000,156.5800,143.5300,137.1500,152.8700
0.0000,4.0975,-56.6776,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1000,-56.6751,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1025,-56.6726,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1050,-56.6701,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1075,-56.6676,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1100,-56.6651,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1125,-56.6626,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1150,-56.6601,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1175,-56.6576,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1200,-56.6551,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1225,-56.6526,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1250,-56.6501,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1275,-56.6476,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.1800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,135.4400,143.9300,143.5300,137.6100,148.7000
0.0000,4.1300,-56.6451,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1325,-56.6426,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1350,-56.6401,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1375,-56.6376,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1400,-56.6351,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1425,-56.6326,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1450,-56.6301,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1475,-56.6276,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1500,-56.6251,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1525,-56.6226,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1550,-56.6201,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,121.5600,131.4203,120.6800,132.3248,110.8500,131.0600,112.0800,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1575,-56.6176,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1600,-56.6151,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,130.4800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,133.9900,134.1900,143.5300,136.9900,145.0100
0.0000,4.1625,-56.6126,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1650,-56.6101,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1675,-56.6076,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1700,-56.6051,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1725,-56.6026,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1750,-56.6001,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1775,-56.5976,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1800,-56.5951,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1825,-56.5926,-37.2746,129.6362,120.4500,116.9900,0.0000,131.2500,0.0000,131.9821,131.1800,130.6600,135.9400,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,161.2700,139.0600,132.8100,133.9100,143.5300,137.1500,136.2000
0.0000,4.1850,-56.5901,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.1800,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,132.8100,133.9100,132.1200,137.1500,136.2000
0.0000,4.1875,-56.5876,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.1800,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,132.8100,133.9100,132.1200,137.1500,136.2000
0.0000,4.1900,-56.5851,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.1800,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,132.8100,133.9100,132.1200,137.1500,136.2000
0.0000,4.1925,-56.5826,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.1800,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,132.8100,133.9100,132.1200,137.1500,136.2000
0.0000,4.1950,-56.5801,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.1975,-56.5776,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2000,-56.5751,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2025,-56.5726,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2050,-56.5701,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2075,-56.5676,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2100,-56.5651,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2125,-56.5626,-37.2746,129.6362,114.1800,108.7400,0.0000,116.3600,0.0000,131.9821,131.6900,114.0200,115.4200,115.9700,131.4203,113.4200,132.3248,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2150,-56.5601,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,131.6900,114.0200,115.4200,115.9700,128.2709,113.4200,130.9824,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2175,-56.5576,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,131.6900,114.0200,115.4200,115.9700,128.2709,113.4200,130.9824,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2200,-56.5551,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,131.6900,114.0200,115.4200,115.9700,128.2709,113.4200,130.9824,109.1200,124.8300,111.3700,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2225,-56.5526,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,131.6900,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2250,-56.5501,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,131.6900,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.3500,133.5700,132.1200,137.0000,135.4800
0.0000,4.2275,-56.5476,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2300,-56.5451,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2325,-56.5426,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2350,-56.5401,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2375,-56.5376,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2400,-56.5351,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2425,-56.5326,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2450,-56.5301,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2475,-56.5276,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2500,-56.5251,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2525,-56.5226,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2550,-56.5201,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2575,-56.5176,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.2300,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.7000,133.2300,132.1200,136.5500,135.0900
0.0000,4.2600,-56.5151,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2625,-56.5126,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2650,-56.5101,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2675,-56.5076,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2700,-56.5051,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2725,-56.5026,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2750,-56.5001,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2775,-56.4976,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2800,-56.4951,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2825,-56.4926,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2850,-56.4901,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,112.1700,128.2709,106.7000,130.9824,105.9000,120.6500,111.0200,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2875,-56.4876,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2900,-56.4851,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,132.6700,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.9000,132.7000,132.1200,136.3300,134.2900
0.0000,4.2925,-56.4826,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.2950,-56.4801,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.2975,-56.4776,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3000,-56.4751,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3025,-56.4726,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3050,-56.4701,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3075,-56.4676,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3100,-56.4651,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3125,-56.4626,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3150,-56.4601,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3175,-56.4576,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3200,-56.4551,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3225,-56.4526,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,133.1600,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,133.8900,131.7300,132.1200,136.2500,133.2000
0.0000,4.3250,-56.4501,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3275,-56.4476,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3300,-56.4451,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
