deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12,xcoord,ycoord
2.625,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.150105,-37.274563
2.6275,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.147605,-37.274563
2.63,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.145105,-37.274563
2.6325,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.142605,-37.274563
2.635,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.140105,-37.274563
2.6375,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.137605,-37.274563
2.64,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.135105,-37.274563
2.6425,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.132605,-37.274563
2.645,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.130105,-37.274563
2.6475,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.127605,-37.274563
2.65,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.125105,-37.274563
2.6525,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.122605,-37.274563
2.655,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.120105,-37.274563
2.6575,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.117605,-37.274563
2.66,252.17444,254.60187,249.07784,251.08,242.96623,248.63713,254.87999,250.14879,-58.115105,-37.274563
2.6625,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.112605,-37.274563
2.665,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.110105,-37.274563
2.6675,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.107605,-37.274563
2.67,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.105105,-37.274563
2.6725,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.102605,-37.274563
2.675,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.100105,-37.274563
2.6775,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.097605,-37.274563
2.68,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.095105,-37.274563
2.6825,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.092605,-37.274563
2.685,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.090105,-37.274563
2.6875,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.087605,-37.274563
2.69,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.085105,-37.274563
2.6925,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.082605,-37.274563
2.695,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.080105,-37.274563
2.6975,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.077605,-37.274563
2.7,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.075105,-37.274563
2.7025,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.072605,-37.274563
2.705,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.070105,-37.274563
2.7075,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.067605,-37.274563
2.71,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.065105,-37.274563
2.7125,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.062605,-37.274563
2.715,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.060105,-37.274563
2.7175,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.057605,-37.274563
2.72,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.055105,-37.274563
2.7225,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.052605,-37.274563
2.725,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.050105,-37.274563
2.7275,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.047605,-37.274563
2.73,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.045105,-37.274563
2.7325,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.042605,-37.274563
2.735,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.040105,-37.274563
2.7375,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.037605,-37.274563
2.74,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.035105,-37.274563
2.7425,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.032605,-37.274563
2.745,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.030105,-37.274563
2.7475,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.027605,-37.274563
2.75,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.025105,-37.274563
2.7525,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.022605,-37.274563
2.755,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.020105,-37.274563
2.7575,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.017605,-37.274563
2.76,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.015105,-37.274563
2.7625,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.012605,-37.274563
2.765,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.010105,-37.274563
2.7675,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.007605,-37.274563
2.77,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.005105,-37.274563
2.7725,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.002605,-37.274563
2.775,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-58.000105,-37.274563
2.7775,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.997605,-37.274563
2.78,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.995105,-37.274563
2.7825,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.992605,-37.274563
2.785,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.990105,-37.274563
2.7875,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.987605,-37.274563
2.79,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.985105,-37.274563
2.7925,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.982605,-37.274563
2.795,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.980105,-37.274563
2.7975,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.977605,-37.274563
2.8,252.17444,254.60187,254.21341,249.79999,253.13036,248.63713,254.29999,255.28612,-57.975105,-37.274563
2.8025,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.972605,-37.274563
2.805,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.970105,-37.274563
2.8075,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.967605,-37.274563
2.81,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.965105,-37.274563
2.8125,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.962605,-37.274563
2.815,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.960105,-37.274563
2.8175,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.957605,-37.274563
2.82,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.955105,-37.274563
2.8225,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.952605,-37.274563
2.825,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.950105,-37.274563
2.8275,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.947605,-37.274563
2.83,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.945105,-37.274563
2.8325,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.942605,-37.274563
2.835,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.940105,-37.274563
2.8375,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.937605,-37.274563
2.84,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.935105,-37.274563
2.8425,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.932605,-37.274563
2.845,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.930105,-37.274563
2.8475,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.927605,-37.274563
2.85,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.925105,-37.274563
2.8525,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.922605,-37.274563
2.855,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.920105,-37.274563
2.8575,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.917605,-37.274563
2.86,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.915105,-37.274563
2.8625,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.912605,-37.274563
2.865,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.910105,-37.274563
2.8675,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.907605,-37.274563
2.87,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.905105,-37.274563
2.8725,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.902605,-37.274563
2.875,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.900105,-37.274563
2.8775,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.897605,-37.274563
2.88,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.895105,-37.274563
2.8825,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.892605,-37.274563
2.885,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.890105,-37.274563
2.8875,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.887605,-37.274563
2.89,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.885105,-37.274563
2.8925,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.882605,-37.274563
2.895,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.880105,-37.274563
2.8975,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.877605,-37.274563
2.9,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.875105,-37.274563
2.9025,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.872605,-37.274563
2.905,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.870105,-37.274563
2.9075,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.867605,-37.274563
2.91,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.865105,-37.274563
2.9125,256.36462,259.35431,253.36258,249.79999,250.10133,254.67549,254.29999,254.57738,-57.862605,-37.274563
2.915,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.860105,-37.274563
2.9175,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.857605,-37.274563
2.92,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.855105,-37.274563
2.9225,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.852605,-37.274563
2.925,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.850105,-37.274563
2.9275,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.847605,-37.274563
2.93,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.845105,-37.274563
2.9325,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.842605,-37.274563
2.935,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.840105,-37.274563
2.9375,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.837605,-37.274563
2.94,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.835105,-37.274563
2.9425,256.36462,259.35431,253.36258,243.47,250.10133,254.67549,250.64,254.57738,-57.832605,-37.274563
2.945,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.830105,-37.274563
2.9475,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.827605,-37.274563
2.95,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.825105,-37.274563
2.9525,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.822605,-37.274563
2.955,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.820105,-37.274563
2.9575,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.817605,-37.274563
2.96,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.815105,-37.274563
2.9625,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.812605,-37.274563
2.965,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.810105,-37.274563
2.9675,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.807605,-37.274563
2.97,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.805105,-37.274563
2.9725,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.802605,-37.274563
2.975,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.800105,-37.274563
2.9775,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.797605,-37.274563
2.98,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.795105,-37.274563
2.9825,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.792605,-37.274563
2.985,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.790105,-37.274563
2.9875,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.787605,-37.274563
2.99,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.785105,-37.274563
2.9925,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.782605,-37.274563
2.995,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.780105,-37.274563
2.9975,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.777605,-37.274563
3,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.775105,-37.274563
3.0025,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.772605,-37.274563
3.005,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.770105,-37.274563
3.0075,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.767605,-37.274563
3.01,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.765105,-37.274563
3.0125,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.762605,-37.274563
3.015,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.760105,-37.274563
3.0175,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.757605,-37.274563
3.02,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.755105,-37.274563
3.0225,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.752605,-37.274563
3.025,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.750105,-37.274563
3.0275,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.747605,-37.274563
3.03,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.745105,-37.274563
3.0325,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.742605,-37.274563
3.035,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.740105,-37.274563
3.0375,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.737605,-37.274563
3.04,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.735105,-37.274563
3.0425,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.732605,-37.274563
3.045,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.730105,-37.274563
3.0475,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.727605,-37.274563
3.05,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.725105,-37.274563
3.0525,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.722605,-37.274563
3.055,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.720105,-37.274563
3.0575,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.717605,-37.274563
3.06,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.715105,-37.274563
3.0625,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.712605,-37.274563
3.065,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.710105,-37.274563
3.0675,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.707605,-37.274563
3.07,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.705105,-37.274563
3.0725,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.702605,-37.274563
3.075,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.700105,-37.274563
3.0775,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.697605,-37.274563
3.08,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.695105,-37.274563
3.0825,256.36462,259.35431,255.87225,243.47,252.7395,254.67549,250.64,255.11447,-57.692605,-37.274563
3.085,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.690105,-37.274563
3.0875,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.687605,-37.274563
3.09,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.685105,-37.274563
3.0925,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.682605,-37.274563
3.095,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.680105,-37.274563
3.0975,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.677605,-37.274563
3.1,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.675105,-37.274563
3.1025,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.672605,-37.274563
3.105,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.670105,-37.274563
3.1075,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.667605,-37.274563
3.11,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.665105,-37.274563
3.1125,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.662605,-37.274563
3.115,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.660105,-37.274563
3.1175,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.657605,-37.274563
3.12,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.655105,-37.274563
3.1225,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.652605,-37.274563
3.125,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.650105,-37.274563
3.1275,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.647605,-37.274563
3.13,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.645105,-37.274563
3.1325,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.642605,-37.274563
3.135,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.640105,-37.274563
3.1375,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.637605,-37.274563
3.14,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.635105,-37.274563
3.1425,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.632605,-37.274563
3.145,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.630105,-37.274563
3.1475,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.627605,-37.274563
3.15,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.625105,-37.274563
3.1525,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.622605,-37.274563
3.155,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.620105,-37.274563
3.1575,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.617605,-37.274563
3.16,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.615105,-37.274563
3.1625,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.612605,-37.274563
3.165,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.610105,-37.274563
3.1675,258.43668,258.34497,259.02051,243.47,257.86758,255.24518,250.64,261.5961,-57.607605,-37.274563
3.17,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.605105,-37.274563
3.1725,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.602605,-37.274563
3.175,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.600105,-37.274563
3.1775,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.597605,-37.274563
3.18,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.595105,-37.274563
3.1825,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.592605,-37.274563
3.185,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.590105,-37.274563
3.1875,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.587605,-37.274563
3.19,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.585105,-37.274563
3.1925,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.582605,-37.274563
3.195,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.580105,-37.274563
3.1975,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.577605,-37.274563
3.2,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.575105,-37.274563
3.2025,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.572605,-37.274563
3.205,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.570105,-37.274563
3.2075,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.567605,-37.274563
3.21,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.565105,-37.274563
3.2125,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.562605,-37.274563
3.215,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.560105,-37.274563
3.2175,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.557605,-37.274563
3.22,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.555105,-37.274563
3.2225,258.43668,258.34497,259.02051,227.94,257.86758,255.24518,232.95,261.5961,-57.552605,-37.274563
3.225,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.550105,-37.274563
3.2275,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.547605,-37.274563
3.23,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.545105,-37.274563
3.2325,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.542605,-37.274563
3.235,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.540105,-37.274563
3.2375,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.537605,-37.274563
3.24,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.535105,-37.274563
3.2425,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.532605,-37.274563
3.245,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.530105,-37.274563
3.2475,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.527605,-37.274563
3.25,258.43668,258.34497,258.76114,227.94,256.20627,255.24518,232.95,260.96454,-57.525105,-37.274563
