deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12,xcoord,ycoord
2.345,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.398329,-35.102878
2.3475,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.395923,-35.102201
2.35,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.393516,-35.101525
2.3525,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.391109,-35.100848
2.355,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.388702,-35.100172
2.3575,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.386296,-35.099495
2.36,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.383889,-35.098819
2.3625,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.381482,-35.098142
2.365,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.379075,-35.097466
2.3675,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.376669,-35.096789
2.37,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.374262,-35.096113
2.3725,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.371855,-35.095436
2.375,258.39597,260.98169,256.50143,239.95,254.26418,257.09592,247.22,265.52734,-58.369449,-35.09476
2.3775,258.39597,260.98169,256.50143,227.98,254.26418,257.09592,247.12,265.52734,-58.367042,-35.094083
2.38,258.39597,260.98169,256.50143,227.98,254.26418,257.09592,247.12,265.52734,-58.364635,-35.093407
2.3825,258.39597,260.98169,256.50143,227.98,254.26418,257.09592,247.12,265.52734,-58.362228,-35.09273
2.385,258.39597,260.98169,256.50143,227.98,254.26418,257.09592,247.12,265.52734,-58.359822,-35.092053
2.3875,258.39597,260.98169,256.50143,227.98,254.26418,257.09592,247.12,265.52734,-58.357415,-35.091377
2.39,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.355008,-35.0907
2.3925,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.352602,-35.090024
2.395,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.350195,-35.089347
2.3975,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.347788,-35.088671
2.4,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.345381,-35.087994
2.4025,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.342975,-35.087318
2.405,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.340568,-35.086641
2.4075,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.338161,-35.085965
2.41,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.335754,-35.085288
2.4125,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.333348,-35.084612
2.415,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.330941,-35.083935
2.4175,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.328534,-35.083259
2.42,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.326128,-35.082582
2.4225,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.323721,-35.081906
2.425,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.321314,-35.081229
2.4275,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.318907,-35.080553
2.43,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.316501,-35.079876
2.4325,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.314094,-35.079199
2.435,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.311687,-35.078523
2.4375,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.309281,-35.077846
2.44,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.306874,-35.07717
2.4425,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.304467,-35.076493
2.445,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.30206,-35.075817
2.4475,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.299654,-35.07514
2.45,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.297247,-35.074464
2.4525,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.29484,-35.073787
2.455,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.292433,-35.073111
2.4575,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.290027,-35.072434
2.46,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.28762,-35.071758
2.4625,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.285213,-35.071081
2.465,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.282807,-35.070405
2.4675,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.2804,-35.069728
2.47,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.277993,-35.069052
2.4725,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.275586,-35.068375
2.475,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.27318,-35.067699
2.4775,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.270773,-35.067022
2.48,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.268366,-35.066345
2.4825,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.26596,-35.065669
2.485,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.263553,-35.064992
2.4875,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.261146,-35.064316
2.49,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.258739,-35.063639
2.4925,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.256333,-35.062963
2.495,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.253926,-35.062286
2.4975,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.251519,-35.06161
2.5,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.249112,-35.060933
2.5025,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.246706,-35.060257
2.505,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.244299,-35.05958
2.5075,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.241892,-35.058904
2.51,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.239486,-35.058227
2.5125,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.237079,-35.057551
2.515,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.234672,-35.056874
2.5175,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.232265,-35.056198
2.52,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.229859,-35.055521
2.5225,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.227452,-35.054845
2.525,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.225045,-35.054168
2.5275,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.222639,-35.053491
2.53,258.39597,260.98169,257.9791,227.98,255.15729,257.09592,247.12,255.74165,-58.220232,-35.052815
2.5325,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.217825,-35.052138
2.535,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.215418,-35.051462
2.5375,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.213012,-35.050785
2.54,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.210605,-35.050109
2.5425,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.208198,-35.049432
2.545,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.205791,-35.048756
2.5475,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.203385,-35.048079
2.55,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.200978,-35.047403
2.5525,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.198571,-35.046726
2.555,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.196165,-35.04605
2.5575,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.193758,-35.045373
2.56,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.191351,-35.044697
2.5625,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.188944,-35.04402
2.565,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.186538,-35.043344
2.5675,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.184131,-35.042667
2.57,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.181724,-35.041991
2.5725,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.179318,-35.041314
2.575,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.176911,-35.040638
2.5775,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.174504,-35.039961
2.58,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.172097,-35.039284
2.5825,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.169691,-35.038608
2.585,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.167284,-35.037931
2.5875,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.164877,-35.037255
2.59,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.16247,-35.036578
2.5925,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.160064,-35.035902
2.595,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.157657,-35.035225
2.5975,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.15525,-35.034549
2.6,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.152844,-35.033872
2.6025,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.150437,-35.033196
2.605,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.14803,-35.032519
2.6075,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.145623,-35.031843
2.61,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.143217,-35.031166
2.6125,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.14081,-35.03049
2.615,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.138403,-35.029813
2.6175,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.135997,-35.029137
2.62,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.13359,-35.02846
2.6225,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.131183,-35.027784
2.625,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.128776,-35.027107
2.6275,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.12637,-35.02643
2.63,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.123963,-35.025754
2.6325,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.121556,-35.025077
2.635,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.119149,-35.024401
2.6375,254.72652,258.42728,258.67029,227.98,259.31766,253.29193,247.12,263.96753,-58.116743,-35.023724
2.64,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.114336,-35.023048
2.6425,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.111929,-35.022371
2.645,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.109523,-35.021695
2.6475,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.107116,-35.021018
2.65,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.104709,-35.020342
2.6525,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.102302,-35.019665
2.655,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.099896,-35.018989
2.6575,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.097489,-35.018312
2.66,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.095082,-35.017636
2.6625,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.092676,-35.016959
2.665,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.090269,-35.016283
2.6675,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.087862,-35.015606
2.67,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.085455,-35.01493
2.6725,254.72652,258.42728,258.67029,210.15999,259.31766,253.29193,229.62,263.96753,-58.083049,-35.014253
2.675,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.080642,-35.013576
2.6775,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.078235,-35.0129
2.68,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.075828,-35.012223
2.6825,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.073422,-35.011547
2.685,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.071015,-35.01087
2.6875,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.068608,-35.010194
2.69,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.066202,-35.009517
2.6925,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.063795,-35.008841
2.695,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.061388,-35.008164
2.6975,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.058981,-35.007488
2.7,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.056575,-35.006811
2.7025,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.054168,-35.006135
2.705,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.051761,-35.005458
2.7075,254.72652,258.42728,259.48734,210.15999,261.05539,253.29193,229.62,260.04379,-58.049355,-35.004782
2.71,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.046948,-35.004105
2.7125,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.044541,-35.003429
2.715,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.042134,-35.002752
2.7175,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.039728,-35.002076
2.72,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.037321,-35.001399
2.7225,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.034914,-35.000722
2.725,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.032507,-35.000046
2.7275,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.030101,-34.999369
2.73,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.027694,-34.998693
2.7325,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.025287,-34.998016
2.735,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.022881,-34.99734
2.7375,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.020474,-34.996663
2.74,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.018067,-34.995987
2.7425,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.01566,-34.99531
2.745,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.013254,-34.994634
2.7475,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.010847,-34.993957
2.75,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.00844,-34.993281
2.7525,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.006034,-34.992604
2.755,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.003627,-34.991928
2.7575,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-58.00122,-34.991251
2.76,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.998813,-34.990575
2.7625,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.996407,-34.989898
2.765,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.994,-34.989222
2.7675,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.991593,-34.988545
2.77,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.989186,-34.987868
2.7725,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.98678,-34.987192
2.775,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.984373,-34.986515
2.7775,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.981966,-34.985839
2.78,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.97956,-34.985162
2.7825,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.977153,-34.984486
2.785,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.974746,-34.983809
2.7875,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.972339,-34.983133
2.79,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.969933,-34.982456
2.7925,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.967526,-34.98178
2.795,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.965119,-34.981103
2.7975,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.962713,-34.980427
2.8,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.960306,-34.97975
2.8025,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.957899,-34.979074
2.805,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.955492,-34.978397
2.8075,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.953086,-34.977721
2.81,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.950679,-34.977044
2.8125,254.72652,258.42728,239.6075,210.15999,226.94911,253.29193,229.62,236.25288,-57.948272,-34.976368
2.815,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.945865,-34.975691
2.8175,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.943459,-34.975014
2.82,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.941052,-34.974338
2.8225,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.938645,-34.973661
2.825,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.936239,-34.972985
2.8275,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.933832,-34.972308
2.83,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.931425,-34.971632
2.8325,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.929018,-34.970955
2.835,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.926612,-34.970279
2.8375,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.924205,-34.969602
2.84,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.921798,-34.968926
2.8425,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.919392,-34.968249
2.845,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.916985,-34.967573
2.8475,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.914578,-34.966896
2.85,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.912171,-34.96622
2.8525,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.909765,-34.965543
2.855,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.907358,-34.964867
2.8575,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.904951,-34.96419
2.86,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.902544,-34.963514
2.8625,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.900138,-34.962837
2.865,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.897731,-34.96216
2.8675,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.895324,-34.961484
2.87,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.892918,-34.960807
2.8725,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.890511,-34.960131
2.875,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.888104,-34.959454
2.8775,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.885697,-34.958778
2.88,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.883291,-34.958101
2.8825,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.880884,-34.957425
2.885,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.878477,-34.956748
2.8875,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.876071,-34.956072
2.89,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.873664,-34.955395
2.8925,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.871257,-34.954719
2.895,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.86885,-34.954042
2.8975,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.866444,-34.953366
2.9,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.864037,-34.952689
2.9025,263.40137,272.21045,254.16179,210.15999,258.65149,264.68335,229.62,270.86432,-57.86163,-34.952013
2.905,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.859223,-34.951336
2.9075,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.856817,-34.95066
2.91,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.85441,-34.949983
2.9125,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.852003,-34.949306
2.915,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.849597,-34.94863
2.9175,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.84719,-34.947953
2.92,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.844783,-34.947277
2.9225,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.842376,-34.9466
2.925,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.83997,-34.945924
2.9275,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.837563,-34.945247
2.93,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.835156,-34.944571
2.9325,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.83275,-34.943894
2.935,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.830343,-34.943218
2.9375,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.827936,-34.942541
2.94,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.825529,-34.941865
2.9425,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.823123,-34.941188
2.945,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.820716,-34.940512
2.9475,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.818309,-34.939835
2.95,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.815902,-34.939159
2.9525,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.813496,-34.938482
2.955,263.40137,272.21045,254.16179,191.84,258.65149,264.68335,216.67,270.86432,-57.811089,-34.937806
2.9575,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.808682,-34.937129
2.96,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.806276,-34.936452
2.9625,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.803869,-34.935776
2.965,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.801462,-34.935099
2.9675,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.799055,-34.934423
2.97,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.796649,-34.933746
2.9725,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.794242,-34.93307
2.975,263.40137,272.21045,273.22321,191.84,279.37439,264.68335,216.67,285.55887,-57.791835,-34.932393
