"fid,N,10,0","c_Degrees,N,24,15",xcoord,ycoord,EM_h_K_12,EM_h_K_25,EM_h_KA_25,EM_h_KA_125,NSIDC_F17_37HA,NSIDC_F17_19HD,NSIDC_F16_19HA,NSIDC_F16_37HA,NSIDC_F16_19HD,NSIDC_F16_37HD,NSIDC_F17_19HA,NSIDC_F15_19HD
0.00000,2.39250,-58.38261,-37.27456,253.03777,250.81888,250.66060,251.47736,256.91000,250.78000,252.79999,253.56999,251.08000,252.79999,253.03999,0.00000
0.00000,2.39500,-58.38011,-37.27456,253.03777,250.81888,250.66060,251.47736,256.91000,250.78000,252.79999,253.56999,251.08000,252.79999,253.03999,0.00000
0.00000,2.39750,-58.37761,-37.27456,253.03777,250.81888,250.66060,251.47736,256.91000,250.78000,252.79999,253.56999,251.08000,252.79999,253.03999,0.00000
0.00000,2.40000,-58.37511,-37.27456,253.03777,250.81888,250.66060,251.47736,256.91000,250.78000,252.79999,253.56999,251.08000,252.79999,253.03999,0.00000
0.00000,2.40250,-58.37261,-37.27456,253.03777,250.81888,250.66060,251.47736,256.91000,250.78000,252.79999,253.56999,251.08000,252.79999,253.03999,0.00000
0.00000,2.40500,-58.37011,-37.27456,253.03777,250.81888,250.66060,251.47736,256.91000,250.78000,252.79999,253.56999,251.08000,252.79999,253.03999,0.00000
0.00000,2.40750,-58.36761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.41000,-58.36511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.41250,-58.36261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.41500,-58.36011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.41750,-58.35761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.42000,-58.35511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.42250,-58.35261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.42500,-58.35011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.42750,-58.34761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.43000,-58.34511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.43250,-58.34261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.43500,-58.34011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.43750,-58.33761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.44000,-58.33511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.44250,-58.33261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.44500,-58.33011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.44750,-58.32761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.45000,-58.32511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.45250,-58.32261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.45500,-58.32011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.45750,-58.31761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.46000,-58.31511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.46250,-58.31261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.46500,-58.31011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.46750,-58.30761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.47000,-58.30511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.47250,-58.30261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.47500,-58.30011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.47750,-58.29761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.48000,-58.29511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.48250,-58.29261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.48500,-58.29011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.48750,-58.28761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.49000,-58.28511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.49250,-58.28261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.49500,-58.28011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.49750,-58.27761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.50000,-58.27511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.50250,-58.27261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.50500,-58.27011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.50750,-58.26761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.51000,-58.26511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.51250,-58.26261,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.51500,-58.26011,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.51750,-58.25761,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.52000,-58.25511,-37.27456,253.03777,250.81888,250.66060,251.47736,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.52250,-58.25261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.52500,-58.25011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.52750,-58.24761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.53000,-58.24511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.53250,-58.24261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.53500,-58.24011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.53750,-58.23761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.54000,-58.23511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.54250,-58.23261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.54500,-58.23011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.54750,-58.22761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.55000,-58.22511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.55250,-58.22261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.55500,-58.22011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.55750,-58.21761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.56000,-58.21511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.56250,-58.21261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.56500,-58.21011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.56750,-58.20761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.57000,-58.20511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.57250,-58.20261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.57500,-58.20011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.57750,-58.19761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.58000,-58.19511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.58250,-58.19261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.58500,-58.19011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.58750,-58.18761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.59000,-58.18511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.59250,-58.18261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.59500,-58.18011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.59750,-58.17761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.60000,-58.17511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.60250,-58.17261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.60500,-58.17011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.60750,-58.16761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.61000,-58.16511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.61250,-58.16261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.61500,-58.16011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.61750,-58.15761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.62000,-58.15511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.62250,-58.15261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.62500,-58.15011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.62750,-58.14761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.63000,-58.14511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.63250,-58.14261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.63500,-58.14011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.63750,-58.13761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.64000,-58.13511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.64250,-58.13261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.64500,-58.13011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.64750,-58.12761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.65000,-58.12511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.65250,-58.12261,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.65500,-58.12011,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.65750,-58.11761,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.66000,-58.11511,-37.27456,250.14879,254.60187,252.17444,249.07784,258.04999,252.78000,254.25000,256.75998,251.08000,254.87999,252.81000,253.00000
0.00000,2.66250,-58.11261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.66500,-58.11011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.66750,-58.10761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.67000,-58.10511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.67250,-58.10261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.67500,-58.10011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.67750,-58.09761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.68000,-58.09511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.68250,-58.09261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.68500,-58.09011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.68750,-58.08761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.69000,-58.08511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.69250,-58.08261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.69500,-58.08011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.69750,-58.07761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.70000,-58.07511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.70250,-58.07261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.70500,-58.07011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.70750,-58.06761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.71000,-58.06511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.71250,-58.06261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.71500,-58.06011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.71750,-58.05761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.72000,-58.05511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.72250,-58.05261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.72500,-58.05011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.72750,-58.04761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.73000,-58.04511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.73250,-58.04261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.73500,-58.04011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.73750,-58.03761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.74000,-58.03511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.74250,-58.03261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.74500,-58.03011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.74750,-58.02761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.75000,-58.02511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.75250,-58.02261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.75500,-58.02011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.75750,-58.01761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.76000,-58.01511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.76250,-58.01261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.76500,-58.01011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.76750,-58.00761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.77000,-58.00511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.77250,-58.00261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.77500,-58.00011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.77750,-57.99761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.78000,-57.99511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.78250,-57.99261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.78500,-57.99011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.78750,-57.98761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.79000,-57.98511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.79250,-57.98261,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.79500,-57.98011,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.79750,-57.97761,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.80000,-57.97511,-37.27456,255.28612,254.60187,252.17444,254.21341,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.80250,-57.97261,-37.27456,254.57738,259.35431,256.36462,253.36258,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.80500,-57.97011,-37.27456,254.57738,259.35431,256.36462,253.36258,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.80750,-57.96761,-37.27456,254.57738,259.35431,256.36462,253.36258,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
0.00000,2.81000,-57.96511,-37.27456,254.57738,259.35431,256.36462,253.36258,258.98999,253.45999,255.56999,258.69998,249.79999,254.29999,253.98000,254.76999
